icao24	time	lat	lon	geoaltitude
2415	660	0.7612995728366281	0.21794878192440062	0.29735553379040164
2478	660	0.7077730591569091	0.2634370144866139	0.039177277179236046
2413	660	0.7078379844407269	0.17895252312525692	0.2726738491674829
2422	660	0.646794980732925	0.2743389453250881	0.2891283055827621
555	660	0.14999265177661156	0.9344737951870529	0.0732615083251714
2060	660	0.7498448694639214	0.2372066264573203	0.28991185112634676
2479	660	0.7085523960305629	0.2632508535227462	0.05426052889324193
1629	660	0.700607697685126	0.1718500079471169	0.06856023506366307
1833	660	0.8108482402372186	0.1549051646825775	0.06131243878550441
2118	660	0.7395602503061065	0.16494154745723102	0.10362389813907938
1396	660	0.09093402566028067	0.9284283364389556	0.013712047012732619
2270	660	0.6758660707067542	0.2268227645190216	0.013712047012732619
1170	660	0.7522683646881704	0.20468735809861466	0.31576885406464256
291	660	0.6028305173963574	0.822892259254333	0.029774730656219394
1200	660	0.7211394325759417	0.233090532093094	0.1792360430950049
1635	660	0.8115542540596044	0.2914628354931836	0.022331047992164548
2021	660	0.6649469850072826	0.2723116880964689	0.3574926542605289
902	660	0.7279098584349359	0.26452558830306033	0.31694417238001965
2269	660	0.7697247904451037	0.23656120221630048	0.23388834476003925
1394	660	0.7022279644934468	0.22808095655552552	0.014299706170421155
2280	660	0.7669746312642544	0.25870002992341223	0.3285014691478943
100	660	0.958977563959912	0.6215306030618438	0.332615083251714
2412	660	0.710767574268649	0.16954709812379948	0.05680705190989227
678	660	0.14818692660608088	0.9326799878051878	0.021547502448579833
1565	660	0.7004015597321349	0.186020948453438	0.05896180215475024
2635	660	0.7045114002381555	0.2324984947955805	0.06385896180215475
1834	660	0.7833189860270983	0.2278162008836134	0.05778648383937317
2389	670	0.7506003784683479	0.19696463091875896	0.2846229187071499
975	670	0.09366857079499442	0.9280306875863267	0.08188050930460333
2813	670	0.18775059190995286	0.36887244716785555	0.146718903036239
1681	670	0.7556318226598664	0.2603094242573737	0.04270323212536729
2440	670	0.7023475354013475	0.22808560883475423	0.01939275220372184
394	670	0.7856951509529121	0.28630005634749506	0.30225269343780614
2519	670	0.6740528321166511	0.26606349915493666	0.33222331047992165
1603	670	0.7846269931370573	0.2545016401874945	0.04642507345739472
2473	670	0.8159763188900718	0.15563806323916057	0.014299706170421155
406	670	0.8974529231733535	0.7548885843691852	0.28266405484818813
155	670	0.862038398795204	0.5201226471575984	0.156513222331048
1564	670	0.7024168258262917	0.18702540461563902	0.04270323212536729
2490	670	0.7307560365709967	0.2318830503147278	0.013320274240940257
917	670	0.7117335014697969	0.17042525401776443	0.025857002938295792
875	670	0.7234951867527292	0.20106634369361384	0.2952007835455436
1971	670	0.7309462067387011	0.18531390940098155	0.271694417238002
2474	670	0.7120246995390942	0.16936120053624681	0.029382957884427033
1109	670	0.7103192735675049	0.1687340554393167	0.010773751224289913
1231	670	0.7767324762276149	0.2533755897570732	0.21332027424094027
412	670	0.734089532836583	0.15759846225154017	0.271694417238002
1963	670	0.7581643119913943	0.2556836509157487	0.29010773751224295
1274	670	0.6905331005361829	0.262319971270771	0.33085210577864843
2080	670	0.7052364452268778	0.23823516911201809	0.32673849167482866
1952	670	0.8146305819622423	0.1556850759113926	0.03506366307541626
471	670	0.666960737097872	0.8031063564795544	0.08148873653281097
1169	670	0.7779525720837085	0.2322936080390908	0.31851126346718905
932	670	0.7624657446965075	0.25999883708898214	0.16180215475024487
1532	670	0.7232129029100428	0.2747744704897285	0.029970617042115576
2052	670	0.7185180768948405	0.1688735362435501	0.0703232125367287
1552	670	0.7405179636841626	0.18258151866707467	0.07561214495592557
2379	670	0.7609026775089414	0.21057547419316483	0.24329089128305587
880	670	0.832503337475831	0.1566829613612864	0.021939275220372187
968	670	0.6749805696390314	0.2344182047225993	0.03996082272282077
399	670	0.6017733184194078	0.8233410061515459	0.04955925563173359
686	670	0.0862014203037263	0.9266127024282703	0.028207639569049953
2365	670	0.737926916373539	0.16459919635320772	0.30362389813907936
477	670	0.6095530469742743	0.8286067070147539	0.285798237022527
1501	670	0.7574511738625027	0.25988130781314234	0.26660137120470134
231	670	0.7208238689539072	0.16211040449274766	0.3200783545543585
2526	670	0.6801804431900195	0.22108272871518272	0.31459353574926546
909	670	0.8409509255482308	0.15680234660333264	0.049755142017629775
2382	670	0.6982883008183027	0.21752625608141618	0.3288932419196866
2533	670	0.7075054979376973	0.2643974952322479	0.033104799216454456
147	670	0.590145148441718	0.8021103850571718	0.30714985308521064
2078	670	0.7530409946675168	0.16060344308595348	0.025857002938295792
1664	670	0.8450699561974007	0.22247474217581015	0.26660137120470134
2077	670	0.8032477513102835	0.16019373909793003	0.05014691478942214
2536	670	0.7087665001892399	0.23366037308828264	0.25112634671890305
233	670	0.911643855479134	0.7374965102518543	0.266209598432909
1563	670	0.7022982807619296	0.1872507335881958	0.05857002938295789
1572	670	0.7119190022807048	0.18725797999243918	0.058178256611165526
429	670	0.6222231768462785	0.8291921212120169	0.2906953966699315
489	670	0.616200336234723	0.8233149840927554	0.2744368266405485
2803	670	0.1356390985082249	0.3588900125518966	0.16278158667972578
1261	670	0.8162612982250903	0.15639859000330897	0.1829578844270323
629	670	0.14201042170722858	0.9348179049074791	0.04485798237022527
96	670	0.8891406191019524	0.5713326352114784	0.2942213516160627
1969	670	0.8073470716139464	0.152359141818579	0.01743388834476004
2369	670	0.7671011071603873	0.2692164144112117	0.2579823702252694
2048	670	0.7653554893464345	0.27574295324290465	0.3059745347698335
933	670	0.8414469598104427	0.15640065826978697	0.02722820763956905
2721	670	0.7409441486135714	0.2843672244961192	0.22291870714985312
2435	670	0.7679232676956895	0.23041093906969737	0.31988246816846233
2456	670	0.687842878917119	0.23243404958589672	0.29735553379040164
67	670	0.9125170817983088	0.6533143288092911	0.2963761018609208
962	670	0.7142959595822175	0.18450218471882407	0.2750244857982371
1055	670	0.5277986937842252	0.4635678050334264	0.36395690499510286
996	670	0.6695944524249177	0.23215140002376455	0.017238001958863863
1030	670	0.7320609095520755	0.16569066702893176	0.28775710088148876
1375	670	0.6947476549057525	0.22102352481810986	0.31341821743388837
2659	670	0.7379583071858196	0.2680267498562016	0.27012732615083257
2316	670	0.7147766486400488	0.26628379310825445	0.03780607247796278
756	670	0.722970520843616	0.8954939261492032	0.1811949069539667
2001	670	0.721283185092221	0.28468759501629787	0.3136141038197846
2638	670	0.7297485591691449	0.16183071530721058	0.09245837414299707
2221	670	0.8127159122079138	0.15535119375683512	0.0346718903036239
2695	670	0.7074992367547204	0.26419490617073044	0.017825661116552403
1783	670	0.719435555981835	0.2740198435511679	0.10460333006856024
2782	670	0.8468311526835739	0.14809132128035316	0.14142997061704213
1806	670	0.7546071110865664	0.28076368540117763	0.054456415279138116
2767	670	0.8491896023526937	0.15457854606812138	0.04603330068560235
2251	670	0.763606235094007	0.27108735898441416	0.08560235063663076
842	670	0.7321549404932572	0.25761795184481534	0.038393731635651324
785	670	0.8215296061522768	0.23456373936312178	0.3067580803134182
816	670	0.38022784635872	0.7960021345774834	0.317335945151812
1729	670	0.6510692816451383	0.26929384380117766	0.018217433888344764
1344	670	0.871979034927574	0.511307703015898	0.26209598432908915
697	670	0.7294643014619948	0.8974849643026942	0.09559255631733594
838	670	0.744674115719863	0.22961696378940946	0.3226248775710089
1824	670	0.7448299024420673	0.15859103619299447	0.2791380999020568
2277	670	0.6621657675289547	0.26552829131095035	0.3337904015670911
688	670	0.05265129227173153	0.9169182186989158	0.020372184133202742
83	670	0.8785798074896356	0.5570385639849598	0.23565132223310492
2334	670	0.738277542620244	0.1589994987234434	0.028011753183153774
1056	670	0.7977796515104794	0.16023353587163336	0.30127326150832523
536	670	0.599298361223437	0.822380917065115	0.23917727717923612
2588	670	0.7112371629919148	0.26426744000788843	0.15357492654260532
1819	670	0.7151533242378508	0.2797522290476916	0.23330068560235065
1202	670	0.753989058041527	0.17816578602815833	0.29363369245837423
2237	670	0.7318571558009638	0.16527763805020879	0.01939275220372184
1483	670	0.7914109813551097	0.2625037668519535	0.2540646425073458
2015	670	0.8053886584761762	0.7032920006112999	0.269539666993144
2606	670	0.6568303552847791	0.2698625568675659	0.03506366307541626
556	670	0.0838954301507347	0.8927777217293472	0.06464250734573947
2787	670	0.7988900174818595	0.27873917838957857	0.022918707149853085
2647	670	0.7087326898011648	0.22981102289366312	0.22879529872673854
639	670	0.0896151446088127	0.933041224447445	0.34064642507345744
1009	670	0.7737166660189704	0.22948843479436	0.02546523016650343
2223	670	0.6907511099750897	0.26329953205017076	0.28383937316356517
207	670	0.6286463157561553	0.65790625362607	0.06131243878550441
2583	670	0.7808293769554834	0.2548472713200323	0.06895200783545545
2773	670	0.8546947740155474	0.15472326689493746	0.054456415279138116
1303	670	0.8159909000178858	0.155240957921372	0.05073457394711067
113	670	0.6416699937602537	0.6431865339651572	0.10421155729676788
1940	670	0.8051745472427163	0.2498861142184774	0.034476003917727725
2688	670	0.7647990788858896	0.24052553897061532	0.3116552399608227
563	670	0.10128482233850883	0.8824864755296523	0.2199804113614104
997	670	0.7747238887286333	0.2942481488867854	0.1367286973555338
775	670	0.6232920633647848	0.6564063304261507	0.014299706170421155
832	670	0.4104483480314428	0.7955795926897348	0.020176297747306567
791	670	0.41833871204324974	0.7956981447264869	0.15670910871694418
2306	670	0.7406221469389845	0.25621798624980174	0.28521057786483844
2694	670	0.7532470547978947	0.27123103954347094	0.33046033300685607
1358	670	0.7442786777974795	0.26527233272473727	0.29480901077375127
1330	670	0.7711495880732346	0.2883021827571972	0.11028403525954948
1731	670	0.7597175098566409	0.15643423052521868	0.05484818805093046
2349	670	0.7235393333988033	0.24639886892555107	0.17453476983349658
1199	670	0.7716583286457589	0.18562830163181224	0.15122428991185113
2123	670	0.7421641241983536	0.23753259923353365	0.2991185112634672
2243	670	0.8369321162753892	0.16159304426728524	0.1929480901077375
1728	670	0.7112092600476652	0.1866012544431277	0.168462291870715
1606	680	0.7080080622246412	0.18625579689952498	0.020568070519098928
317	680	0.6077410606207666	0.8232852546531814	0.11087169441723801
648	680	0.08250586494206684	0.8927913119472022	0.015475024485798239
625	680	0.05782887318140868	0.9105044898829245	0.03232125367286973
49	680	0.5807357436171078	0.7146368497837086	0.304211557296768
2375	680	0.1104566064256676	0.33003714129282813	0.29735553379040164
2176	680	0.6388172502255459	0.27618049065792444	0.015475024485798239
76	680	0.3178858558893159	0.39810693739931796	0.31655239960822723
2575	680	0.8325883409938729	0.15698024312233066	0.026052889324191978
811	680	0.6300180595863838	0.843894557865148	0.08109696376101865
527	680	0.11443914328594136	0.9240482883687748	0.3429970617042116
575	680	0.010244717381555699	0.9179950802383993	0.009206660137120471
2164	680	0.6504527638280155	0.27437298646533675	0.09049951028403526
914	680	0.7850853117309645	0.2584954044043027	0.017825661116552403
844	680	0.605388108058057	0.8308844936108142	0.2746327130264447
998	680	0.8387455246602846	0.1574458316681455	0.02624877571008816
2320	680	0.7105156483199219	0.17048849067100197	0.02546523016650343
2249	680	0.8053286360169944	0.2372160574068866	0.0683643486777669
1176	680	0.7239362287264901	0.1907050331627508	0.327130264446621
999	680	0.7435532153965589	0.1815434342485856	0.3102840352595495
2101	680	0.6808048918389131	0.22540559544022384	0.06111655239960823
1221	680	0.7778407056145217	0.18440737275709915	0.2154750244857983
1918	680	0.7963312311818289	0.17574671442818404	0.1486777668952008
322	680	0.6700256392259252	0.803169593132792	0.06366307541625857
2125	680	0.8396602941053807	0.15414422316991236	0.017629774730656224
1313	680	0.7068667582270937	0.1866646524143582	0.02742409402546523
391	680	0.7722687409251315	0.5852065761176192	0.1590597453476984
1649	680	0.7151417074441242	0.1689514528341463	0.20646425073457395
1913	680	0.7010043029467088	0.1856004892366055	0.0801175318315377
1889	680	0.7935212122618074	0.2590806183353386	0.060137120470127335
2126	680	0.7120624788804462	0.1920980037350063	0.2773751224289912
2305	680	0.7185180768948405	0.2596020018401436	0.13574926542605292
2384	680	0.7820152450113035	0.2540210298906716	0.1089128305582762
2298	680	0.741888575549107	0.2395312530587493	0.09618021547502449
2122	680	0.7058337620828715	0.22923765160234785	0.17100881488736536
2601	680	0.7046307801269147	0.18258975345964717	0.168462291870715
1098	680	0.7344081315405353	0.25732596627757054	0.30969637610186096
1538	680	0.7627433238084823	0.20883522244402702	0.16376101860920672
1430	680	0.7678757251537635	0.21496611978002936	0.3049951028403526
1788	680	0.7317028830823268	0.16481816321870607	0.01841332027424094
1540	680	0.8291393842693232	0.1571813694323137	0.12282076395690504
2299	680	0.7006875012376447	0.23052909207894784	0.15866797257590598
1259	680	0.7553759985056927	0.2484677708420995	0.025465230166503428
1376	680	0.7298228585404705	0.1772220650148507	0.07169441723800196
1807	680	0.7493753090397878	0.19837036993700252	0.3641527913809991
1964	680	0.7353069614994766	0.25187599233905295	0.23780607247796284
8	680	0.164043581201116	0.5819620091849133	0.07541625857002938
944	680	0.6939329228926262	0.2306853321765471	0.04407443682664057
1551	680	0.7312675221593348	0.23057137714632514	0.04348677766895201
1550	680	0.7101497405418835	0.17084387420947736	0.08383937316356514
1251	680	0.8392704240372376	0.15489833266884656	0.02899118511263467
1856	680	0.7468165015154079	0.1602800776621664	0.04368266405484819
1990	680	0.7871054099019271	0.2580783158808907	0.1541625857002939
298	680	0.41989360785642216	0.7951139288336633	0.11616062683643487
2785	680	0.8554100841028275	0.16469450873189723	0.046816846229187074
1675	680	0.7050533498421981	0.8684262636936939	0.2599412340842312
2231	680	0.7437356245272851	0.1584564817653775	0.031929480901077376
2154	680	0.7075726800772999	0.17333188161479052	0.24622918707149855
1156	680	0.8096308186491084	0.2387837535315735	0.021155729676787464
150	680	0.6038833370826145	0.8242437299078929	0.06268364348677767
2467	680	0.7449385711093268	0.15748459114845909	0.023114593535749267
474	680	0.6682161573456084	0.7962441372408638	0.26072477962781593
1520	680	0.7959872835302992	0.2527801227772687	0.021155729676787464
2697	680	0.7772333708657648	0.2701084383850443	0.16278158667972578
1797	680	0.7222480440011319	0.20150968672582129	0.05994123408423115
2339	680	0.6671350597516013	0.2532710027522471	0.3333986287952988
2096	680	0.702458460924392	0.22867813601221373	0.07972575905974535
1462	680	0.7268825928649639	0.20247331117598144	0.06914789422135162
2679	680	0.7009416911169399	0.22865164140842748	0.01919686581782567
1024	680	0.7846132468336402	0.17183312491282082	0.29970617042115577
520	680	0.8981422405078008	0.7322727265319872	0.3124387855044075
331	680	0.6824611834423958	0.7991214604390434	0.193535749265426
1211	680	0.7560513714427983	0.23402725744022718	0.02703232125367287
1593	680	0.6708266532347668	0.23213502004294173	0.03290891283055828
1032	680	0.8020490495980565	0.15942285989896735	0.06581782566111656
219	680	0.6257682586477851	0.6656238498027103	0.27561214495592556
1388	680	0.736364125102511	0.1982072774461271	0.3016650342801176
2224	680	0.751721873073426	0.1588184674429317	0.02350636630754163
2732	680	0.8585749033915385	0.15360839663934384	0.20352595494613127
492	680	0.6156084457373093	0.8239219699275729	0.16767874632713028
2344	680	0.7289965380327496	0.21369445347387916	0.30930460333006865
2182	680	0.7513266756936654	0.18257411206705046	0.3330068560235064
343	680	0.6684465688791572	0.7970527126578496	0.2785504407443683
2335	680	0.7392394088959354	0.2667635878884254	0.332615083251714
2707	680	0.7253515390705848	0.28542901251190955	0.3204701273261509
1502	680	0.7079861303972643	0.18623635314306816	0.06131243878550441
42	680	0.800771768270774	0.22994481806169587	0.23839373163565136
259	680	0.7100771532680499	0.16751378688094973	0.09128305582761999
45	680	0.8590304840444151	0.46887730968940255	0.26836434867776693
1700	680	0.7486531576373228	0.1568867409958228	0.023310479921645446
1830	680	0.7150518930736254	0.17317015538854932	0.14613124387855048
970	680	0.7582127035072834	0.1613830363677004	0.041527913809990206
1933	680	0.7763862646455172	0.23126832953697019	0.01704211557296768
1248	680	0.7105859999623197	0.1841276635988582	0.03428011753183154
1821	680	0.7043202608251768	0.18713315608013686	0.020959843290891286
2637	680	0.7159393184823309	0.2573637146879215	0.0595494613124388
2671	680	0.7956095820889585	0.23574784108590927	0.3012732615083253
1956	680	0.1875065118956006	0.3714640028004231	0.04877571008814887
2546	680	0.7018807341425938	0.22881372213918866	0.04838393731635651
123	680	0.78206491706292	0.6169182325279552	0.29990205680705195
234	680	0.7411702091555603	0.8566853476777189	0.09461312438785505
1324	680	0.720268236719495	0.20094758619241873	0.1189030362389814
2282	680	0.6812402527619051	0.18337257919640534	0.2687561214495593
1031	680	0.7660492284202722	0.18672914734794077	0.07522037218413322
1135	680	0.7671112241001127	0.2684872062434544	0.06425073457394712
1499	680	0.7135715300996184	0.17326864496155295	0.15533790401567094
1494	680	0.7029950124689867	0.1871262029454202	0.04387855044074437
1567	680	0.7058003691069948	0.1871757787959501	0.023702252693437807
1459	680	0.8013961886205355	0.17472225835062438	0.29970617042115577
1935	680	0.83256456972291	0.15738130447096432	0.04348677766895201
204	680	0.5336034825081757	0.786818605137178	0.3243878550440745
236	680	0.7418139224386301	0.8601228123512672	0.09089128305582762
1063	680	0.729572828633594	0.2316112329288998	0.01704211557296768
438	680	0.9785409732981346	0.6638792752924674	0.24662095984329094
2795	680	0.04037478210287345	0.9252660478784023	0.32477962781586683
1508	680	0.7025086565099526	0.18812185075014157	0.06542605288932421
1306	690	0.7043440320961397	0.18708906688500168	0.033692458374143
2426	690	0.7645695021767375	0.2244890715953306	0.3128305582761998
2500	690	0.7077467621884063	0.18572625248053523	0.049755142017629775
1997	690	0.7420526185431012	0.2812700802001852	0.1169441723800196
883	690	0.7298662694091101	0.22717014858290532	0.30871694417238005
2804	690	0.21703865132958436	0.3701230098552573	0.29892262487757104
2057	690	0.7102003110909443	0.168747487631383	0.011361410381978455
287	690	0.4547291319918287	0.790836042669643	0.30891283055827623
2290	690	0.6747284243720304	0.2323834298975669	0.019784524975514205
2177	690	0.7581087961689994	0.2858315429872819	0.040352595494613126
2535	690	0.7536613540918221	0.1607283004069687	0.01665034280117532
354	690	0.6684829474134703	0.8026542106131883	0.05171400587659158
827	690	0.37845051936725044	0.7947953869871648	0.2930460333006856
411	690	0.6216925964185567	0.8278939070543889	0.23682664054848193
2233	690	0.7332865449632777	0.2321239015105043	0.030362389813907945
1911	690	0.835918016876626	0.15778316000048653	0.04662095984329089
1800	690	0.7030062118505149	0.2286369292074702	0.01704211557296768
2472	690	0.8141834344507309	0.15486928126560842	0.03134182174338884
423	690	0.6703265934210136	0.797163203073946	0.2524975514201763
1197	690	0.7128663228024975	0.16790868674329068	0.038001958863858966
1995	690	0.81170702692424	0.15764854633990558	0.277179236043095
267	690	0.7319543633197233	0.8632593785265372	0.1996082272282077
11	690	0.6073708301503	0.7507954482687181	0.342409402546523
1085	690	0.6412605123935661	0.27238369820084113	0.03330068560235064
359	690	0.6103184677497183	0.821284528288121	0.11283055827619981
1057	690	0.8404859212843652	0.15773148076912466	0.02350636630754163
2796	690	0.036415209988297774	0.9990298550994468	0.1357492654260529
459	690	0.6669192576449982	0.7967635315418669	0.1904015670910872
1666	690	0.766060618820942	0.2770637506651581	0.1849167482859942
188	690	0.5762470201809814	0.8030756180692608	0.3067580803134182
1333	690	0.26735845593030283	0.3468281604151013	0.34142997061704217
1915	690	0.7848615717178078	0.25516991003436096	0.038001958863858966
739	690	0.7056501007155499	0.87283201953092	0.24662095984329094
1138	690	0.7518560109595745	0.15850529544594574	0.022135161606268362
1513	690	0.8377639834130014	0.1580984299586527	0.028795298726738496
958	690	0.783047505378091	0.2527356481228225	0.021939275220372194
128	690	0.8681198681336852	0.5017545793649669	0.020176297747306563
1845	690	0.6972071324764654	0.20247682809034964	0.2822722820763957
1953	690	0.9609850407179586	0.08071463325981824	0.014103819784524976
2755	690	0.8013614655854503	0.2767683934495448	0.1416258570029383
2758	690	0.7380937185329127	0.2746571718642957	0.3100881488736533
1022	690	0.8447042960367681	0.15672511251193727	0.040940254652301666
189	690	0.5262492597035479	0.4633787625964431	0.32634671890303624
28	690	0.6338614637636937	0.6493301589393772	0.12380019588638591
2425	690	0.7481735510212941	0.22345788519988136	0.3302644466209599
2178	690	0.7679167305961748	0.2915653661367808	0.19353574926542608
1250	690	0.7058997132102282	0.18721000402133492	0.019196865817825662
1405	690	0.7443216712539207	0.15684637717460723	0.039569049951028404
689	690	0.6522384532130202	0.726080216854498	0.2773751224289912
529	690	0.9430920654744851	0.655568969762686	0.3093046033300686
873	690	0.839391890986989	0.15809513907159645	0.032517140058765916
2326	690	0.8094024941765516	0.23925719879546276	0.06425073457394712
217	690	0.7754305675806233	0.7001240470838611	0.26170421155729684
2800	690	0.09069801089857615	0.928584653574127	0.03134182174338884
1586	690	0.8159276514576448	0.15561924468026142	0.011165523996082274
2481	690	0.7652048530662721	0.25929753612635303	0.01665034280117532
2513	690	0.7035222252999886	0.2354639214183122	0.07874632713026447
480	690	0.610502659725767	0.8206364953344178	0.12203721841332024
1295	690	0.7866522771239771	0.3023108378175303	0.04583741429970619
1986	690	0.764962046512864	0.2082127619841357	0.11968658178256611
2717	690	0.7453276346522053	0.5300993637193668	0.29167482859941235
274	690	0.7956086906662976	0.7083402740920854	0.30930460333006865
2134	690	0.8411786840381454	0.15733066498958134	0.024681684622918712
720	690	0.7180597653757163	0.8876023771391017	0.2099902056807052
2630	690	0.6394501956888522	0.2769177443230766	0.09382957884427033
2088	690	0.7055783058174151	0.18717283635575857	0.03134182174338884
2038	690	0.7616404358827589	0.20660111506438184	0.05484818805093046
417	690	0.09464087237564749	0.9272023756599801	0.15083251714005882
940	690	0.7020798185369094	0.22648489608647265	0.1723800195886386
1582	690	0.7795385049700102	0.25420992541620413	0.029382957884427033
651	690	0.1172237071366402	0.9274176222773431	0.028795298726738496
2327	690	0.758950461881101	0.2850135326437928	0.13006856023506366
479	690	0.6224825666910967	0.8250857321328354	0.26581782566111656
565	690	0.11010515950413179	0.829603391755971	0.05896180215475024
135	690	0.9353443290884563	0.5547958935924149	0.31224289911851133
2715	690	0.6670102535042621	0.2544990545872159	0.2859941234084231
632	690	0.08208007620050713	0.8925055618142157	0.2170421155729677
657	690	0.10970277414481795	0.8289685990009813	0.10303623898139079
1304	690	0.7413062360087764	0.15874691145714165	0.012340842311459356
1677	690	0.810289615369587	0.1555535213691813	0.2601371204701273
1244	700	0.7664328939037025	0.2865452010356951	0.019588638589618023
1012	700	0.7786079092352881	0.18348077784853434	0.23937316356513227
463	700	0.6559826406331914	0.8037472108201745	0.2791380999020568
440	700	0.6563078047357905	0.8037417011902614	0.24622918707149855
2746	700	0.8031633279244493	0.27585241595111326	0.17316356513222333
202	700	0.8696171256895553	0.5367332033764108	0.01743388834476004
2682	700	0.7478174418177449	0.1574941860621269	0.020763956904995103
1813	700	0.7212390384461468	0.27365134716440825	0.06758080313418217
1647	700	0.7513529797369513	0.20129614527840953	0.20607247796278158
1322	700	0.7361886209600168	0.16465488195145603	0.014299706170421155
2417	700	0.7282554757352595	0.18814135732184947	0.3269343780607248
2485	700	0.7584151837974509	0.28534580469114446	0.09970617042115575
2288	700	0.7169071488001123	0.18465624340209413	0.0752203721841332
904	700	0.7278835614664331	0.26562190538316854	0.026444662095984332
2405	700	0.7757287343112	0.27280266786875484	0.19882468168462292
289	700	0.41297819846890244	0.7970931654055583	0.12752203721841332
2781	700	0.8483134612229125	0.15529561303721798	0.010773751224289913
2809	700	0.1914304695524299	0.3702865965425238	0.11714005876591578
1898	700	0.7973049830930018	0.17360612220281052	0.04231145935357493
1631	700	0.9597684610290281	0.07855741736116577	0.015670910871694418
405	700	0.6642954045654892	0.8029311899573605	0.11596474045053869
2489	700	0.7064719853343144	0.26359652571804576	0.1751224289911851
1038	700	0.8038768905403224	0.1590819944177743	0.14260528893241925
59	700	0.8144302241069822	0.2948877547561398	0.08834476003917731
1840	700	0.6364706861919076	0.27517475983539763	0.028795298726738496
2222	700	0.7553204826832978	0.21643809736894462	0.2587659157688541
2054	700	0.7692482755092569	0.23640769005883677	0.22624877571008817
448	700	0.6719094204775676	0.8052611677749615	0.1725759059745348
1775	700	0.7556694392812089	0.2359903431102973	0.03232125367286973
2302	700	0.831623432561481	0.15743212212055988	0.0722820763956905
851	700	0.7643107066136933	0.2657217822622837	0.04270323212536729
2331	700	0.782164805924446	0.2547854479897606	0.02899118511263467
576	700	0.12348280305252292	0.8927783600295929	0.05954946131243879
2572	700	0.7570024911230752	0.28413733934233537	0.18942213516160628
523	700	0.6540567007495047	0.8000130443961173	0.2791380999020568
524	700	0.6722220622142128	0.8065566753491374	0.24544564152791393
1923	700	0.7090728807429082	0.16856038509718904	0.010969637610186093
2372	700	0.7573019383893794	0.28366309249835686	0.22468168462291874
2087	700	0.8101079349415121	0.23778698145687294	0.029774730656219394
103	700	0.871257138217298	0.538797724890548	0.13633692458374141
1864	700	0.7215794770052961	0.2739864046357715	0.030754162585700306
377	700	0.6098736053931242	0.8228390601651013	0.13300685602350637
2377	700	0.8264199720954993	0.16871706959414134	0.2873653281096964
2584	700	0.7815709486373512	0.25268252163995086	0.020372184133202742
2768	700	0.8772069316941231	0.2008350937786662	0.050342801175318315
2171	700	0.7480491621861536	0.1688405278363538	0.32575905974534775
1071	700	0.7070450427593165	0.17188308472008015	0.045641527913809994
2082	700	0.7827294372828657	0.25384363875951166	0.020372184133202742
376	700	0.6565974888015205	0.8037367871960145	0.2258570029382958
332	700	0.6065885855408232	0.8231678386187469	0.038981390793339864
916	700	0.811683234428928	0.2497054425630389	0.0385896180215475
923	700	0.7301505271162603	0.23157719483238673	0.0952007835455436
197	700	0.862142525451762	0.5256202542114365	0.20039177277179238
863	700	0.6727555150038426	0.23184122275054517	0.013712047012732619
977	700	0.7010788782345723	0.22794932107327592	0.09147894221351616
501	700	0.6573545967069107	0.8037239956281027	0.24662095984329094
356	700	0.6148116058504524	0.8233515651474482	0.14201762977473067
1598	700	0.7308761663867566	0.17812535996794418	0.16963761018609208
1053	700	0.7442527982411751	0.15723090435304354	0.02624877571008816
2548	700	0.7484936495792475	0.2168025357565025	0.3226248775710089
1716	700	0.7248685931569686	0.1674145763152837	0.07345739471106759
1600	700	0.6749593452899573	0.23277353552084554	0.016846229187071505
1278	700	0.7517316362740001	0.17650786724191658	0.3095004897159648
514	700	0.6759107338119892	0.8040428358965273	0.15827619980411362
1880	700	0.7086831380208597	0.2760919270797933	0.3222331047992165
664	700	0.08368209006862426	0.8930884037227547	0.011949069539666995
2043	700	0.7795822271291031	0.2553851007337976	0.014299706170421155
2714	700	0.7630658631665789	0.206872817582646	0.05719882468168462
2764	700	0.8483587398342709	0.15534939266803446	0.010186092066601371
2558	700	0.8364207509583625	0.17287218986207178	0.026052889324191978
853	700	0.7532207366050427	0.15909137446887664	0.022918707149853085
431	700	0.6655697640073824	0.7984925129721838	0.26092066601371205
836	700	0.7029857586527904	0.869797589367157	0.26033300685602356
1329	700	0.7367489437755743	0.16382388148528956	0.02742409402546523
1258	700	0.8158805334027001	0.16416403056103748	0.2969637610186092
1367	700	0.761313580907017	0.2662094470225689	0.02605288932419197
1657	700	0.7752719509452092	0.2612245059496657	0.06914789422135162
1782	700	0.757333590968632	0.2354994912675774	0.01939275220372184
82	700	0.7637064140216371	0.20296178114336338	0.2513222331047993
1152	700	0.8274478036481134	0.15803919399164038	0.19608227228207642
1307	700	0.7550287115565754	0.2808184530935793	0.07012732615083253
2205	700	0.7131075870532065	0.2776587033948193	0.33574926542605293
313	700	0.6015232885125313	0.8252130457317308	0.1089128305582762
1436	700	0.7526561689196702	0.2861268418858254	0.031341821743388835
1661	700	0.6744597241127517	0.27349334586939034	0.3128305582761999
1308	700	0.772507302608725	0.21804441905210148	0.3046033300685603
787	700	0.6042228346956219	0.8301041055988442	0.30773751224289914
2628	710	0.6446373912286599	0.27120306121259063	0.015083251714005878
254	710	0.9043597508490643	0.6708511784926612	0.2914789422135162
1560	710	0.7535151749249654	0.25450027823005206	0.024485798237022526
